开盘时间,开盘价,最高价,最低价,收盘价,成交量,收盘时间,成交额,成交笔数,主动买入成交量,主动买入成交额
2024-02-22 16:55:00,1.13340000,1.13640000,1.13200000,1.13500000,33944.00000000,1708592159999,38527.71880000,285,16831.00000000,19101.46940000
2024-02-22 16:56:00,1.13530000,1.13960000,1.13420000,1.13860000,55319.00000000,1708592219999,62895.89910000,347,33300.00000000,37864.73560000
2024-02-22 16:57:00,1.13850000,1.13880000,1.13510000,1.13560000,42337.00000000,1708592279999,48124.13550000,254,15593.00000000,17727.20790000
2024-02-22 16:58:00,1.13560000,1.14120000,1.13530000,1.13850000,98135.00000000,1708592339999,111715.09400000,514,63323.00000000,72075.95860000
2024-02-22 16:59:00,1.13890000,1.14050000,1.13670000,1.13850000,38209.00000000,1708592399999,43501.70890000,309,18239.00000000,20767.07180000
2024-02-22 17:00:00,1.13840000,1.14300000,1.13680000,1.14150000,169851.00000000,1708592459999,193792.29610000,675,118879.00000000,135639.94500000
2024-02-22 17:01:00,1.14150000,1.14480000,1.14000000,1.14430000,91006.00000000,1708592519999,103948.38360000,440,55033.00000000,62875.27600000
2024-02-22 17:02:00,1.14430000,1.14470000,1.14300000,1.14390000,45323.00000000,1708592579999,51845.16280000,239,18210.00000000,20830.79630000
2024-02-22 17:03:00,1.14410000,1.14480000,1.14320000,1.14470000,31826.00000000,1708592639999,36408.77270000,285,19282.00000000,22059.44640000
2024-02-22 17:04:00,1.14490000,1.14500000,1.14340000,1.14410000,103242.00000000,1708592699999,118168.62240000,175,50358.00000000,57645.90650000
2024-02-22 17:05:00,1.14410000,1.14710000,1.14360000,1.14710000,124077.00000000,1708592759999,142100.99860000,265,108389.00000000,124134.81100000
2024-02-22 17:06:00,1.14690000,1.14940000,1.14600000,1.14840000,104489.00000000,1708592819999,119845.07470000,416,33373.00000000,38314.52210000
2024-02-22 17:07:00,1.14830000,1.15000000,1.14670000,1.14950000,54653.00000000,1708592879999,62746.96190000,254,38452.00000000,44146.92270000
2024-02-22 17:08:00,1.14950000,1.14990000,1.14670000,1.14840000,68799.00000000,1708592939999,79011.51480000,277,10725.00000000,12314.13850000
2024-02-22 17:09:00,1.14850000,1.15500000,1.14820000,1.15420000,234736.00000000,1708592999999,270230.12140000,513,213629.00000000,245927.06770000
2024-02-22 17:10:00,1.15440000,1.15900000,1.15110000,1.15470000,217540.00000000,1708593059999,251176.54270000,861,99578.00000000,115104.91850000
2024-02-22 17:11:00,1.15460000,1.15460000,1.14740000,1.14820000,269294.00000000,1708593119999,310070.56030000,689,48619.00000000,55956.90160000
2024-02-22 17:12:00,1.14840000,1.14870000,1.14390000,1.14740000,112889.00000000,1708593179999,129449.78550000,660,40476.00000000,46426.80370000
2024-02-22 17:13:00,1.14710000,1.14930000,1.14550000,1.14900000,62470.00000000,1708593239999,71710.86890000,316,46202.00000000,53043.92890000
2024-02-22 17:14:00,1.14900000,1.15330000,1.14900000,1.15250000,83829.00000000,1708593299999,96523.12100000,484,57791.00000000,66548.76580000
2024-02-22 17:15:00,1.15260000,1.15340000,1.14250000,1.14450000,421521.00000000,1708593359999,484457.08560000,1251,189959.00000000,218217.80620000
2024-02-22 17:16:00,1.14480000,1.14540000,1.13910000,1.14490000,86668.00000000,1708593419999,98998.10010000,659,47433.00000000,54188.06090000
2024-02-22 17:17:00,1.14480000,1.14820000,1.14430000,1.14730000,30495.00000000,1708593479999,34938.86210000,261,19990.00000000,22905.46220000
2024-02-22 17:18:00,1.14750000,1.14750000,1.14530000,1.14630000,18569.00000000,1708593539999,21289.85520000,164,7853.00000000,9004.43090000
2024-02-22 17:19:00,1.14630000,1.14630000,1.13950000,1.14120000,38149.00000000,1708593599999,43549.27930000,301,12688.00000000,14476.71470000
2024-02-22 17:20:00,1.14120000,1.15810000,1.14090000,1.15790000,171449.00000000,1708593659999,197520.45250000,932,125130.00000000,144027.98390000
2024-02-22 17:21:00,1.15760000,1.16220000,1.15230000,1.15350000,255100.00000000,1708593719999,295386.97350000,1235,148127.00000000,171629.62050000
2024-02-22 17:22:00,1.15380000,1.16180000,1.15380000,1.15700000,345300.00000000,1708593779999,399847.17020000,941,255198.00000000,295545.59500000
2024-02-22 17:23:00,1.15750000,1.16030000,1.15600000,1.15910000,104183.00000000,1708593839999,120667.05990000,558,65330.00000000,75679.71680000
2024-02-22 17:24:00,1.15910000,1.16130000,1.15810000,1.15970000,71585.00000000,1708593899999,83017.57390000,419,28221.00000000,32735.37210000
2024-02-22 17:25:00,1.15950000,1.16250000,1.15760000,1.15960000,84520.00000000,1708593959999,98078.33240000,510,46114.00000000,53551.59950000
2024-02-22 17:26:00,1.15940000,1.16130000,1.15700000,1.15960000,78444.00000000,1708594019999,90946.81060000,508,45928.00000000,53251.09850000
2024-02-22 17:27:00,1.15960000,1.16060000,1.15710000,1.16040000,103430.00000000,1708594079999,119891.00510000,500,77892.00000000,90305.93490000
2024-02-22 17:28:00,1.16020000,1.16100000,1.15760000,1.15950000,59524.00000000,1708594139999,69003.67920000,391,27638.00000000,32050.53680000
2024-02-22 17:29:00,1.16010000,1.16680000,1.15970000,1.16600000,151181.00000000,1708594199999,175950.66240000,1071,100610.00000000,117087.00920000
2024-02-22 17:30:00,1.16640000,1.16740000,1.14070000,1.14410000,343668.00000000,1708594259999,395869.97230000,2461,93938.00000000,108273.26790000
2024-02-22 17:31:00,1.14410000,1.14920000,1.14110000,1.14140000,117775.00000000,1708594319999,134998.55880000,1052,70794.00000000,81188.23960000
2024-02-22 17:32:00,1.14190000,1.14190000,1.13470000,1.13600000,245429.00000000,1708594379999,279303.59180000,1104,76398.00000000,86871.46810000
2024-02-22 17:33:00,1.13600000,1.13690000,1.13240000,1.13410000,74242.00000000,1708594439999,84234.55780000,601,36857.00000000,41820.86580000
2024-02-22 17:34:00,1.13460000,1.13960000,1.13430000,1.13510000,69841.00000000,1708594499999,79399.40240000,505,47194.00000000,53636.16720000
2024-02-22 17:35:00,1.13530000,1.13570000,1.13040000,1.13150000,56359.00000000,1708594559999,63841.07910000,464,17594.00000000,19924.70830000
2024-02-22 17:36:00,1.13170000,1.13320000,1.12890000,1.12930000,109242.00000000,1708594619999,123581.66480000,525,64850.00000000,73390.47900000
2024-02-22 17:37:00,1.12930000,1.13360000,1.12770000,1.13060000,92962.00000000,1708594679999,105030.30460000,443,72237.00000000,81618.68780000
2024-02-22 17:38:00,1.13100000,1.13120000,1.12540000,1.12580000,103822.00000000,1708594739999,117080.27340000,579,38654.00000000,43595.74350000
2024-02-22 17:39:00,1.12610000,1.13190000,1.12590000,1.13160000,45190.00000000,1708594799999,51053.52870000,436,27158.00000000,30674.89230000
2024-02-22 17:40:00,1.13130000,1.13570000,1.12970000,1.13300000,192397.00000000,1708594859999,217914.17010000,892,93713.00000000,106148.33770000
2024-02-22 17:41:00,1.13270000,1.13330000,1.12660000,1.12910000,84053.00000000,1708594919999,94949.42990000,603,33824.00000000,38224.31700000
2024-02-22 17:42:00,1.12900000,1.12940000,1.12540000,1.12760000,74079.00000000,1708594979999,83511.63320000,515,31582.00000000,35617.52260000
2024-02-22 17:43:00,1.12750000,1.13090000,1.12730000,1.13060000,26384.00000000,1708595039999,29788.52000000,180,16584.00000000,18724.27640000
2024-02-22 17:44:00,1.13090000,1.13150000,1.12280000,1.13020000,277962.00000000,1708595099999,312833.54130000,803,60627.00000000,68317.71090000
2024-02-22 17:45:00,1.13010000,1.13190000,1.12810000,1.12960000,55535.00000000,1708595159999,62747.60340000,385,33025.00000000,37317.42130000
2024-02-22 17:46:00,1.12980000,1.13020000,1.12400000,1.12460000,63087.00000000,1708595219999,71058.81770000,311,12026.00000000,13549.24830000
2024-02-22 17:47:00,1.12470000,1.12520000,1.12120000,1.12340000,84046.00000000,1708595279999,94347.96850000,531,27292.00000000,30641.02770000
2024-02-22 17:48:00,1.12330000,1.12790000,1.12320000,1.12660000,52779.00000000,1708595339999,59403.77220000,368,28949.00000000,32581.30960000
2024-02-22 17:49:00,1.12680000,1.12860000,1.12380000,1.12770000,95025.00000000,1708595399999,107066.13040000,610,43263.00000000,48765.79610000
2024-02-22 17:50:00,1.12760000,1.12840000,1.12290000,1.12620000,80769.00000000,1708595459999,90957.58330000,547,38922.00000000,43848.75000000
2024-02-22 17:51:00,1.12630000,1.12890000,1.12560000,1.12780000,42216.00000000,1708595519999,47591.58660000,306,15296.00000000,17247.56390000
2024-02-22 17:52:00,1.12780000,1.13310000,1.12730000,1.13100000,82982.00000000,1708595579999,93802.40500000,423,48729.00000000,55086.92160000
2024-02-22 17:53:00,1.13090000,1.13650000,1.13080000,1.13490000,104036.00000000,1708595639999,118038.96630000,526,81226.00000000,92178.10890000
2024-02-22 17:54:00,1.13490000,1.14020000,1.13410000,1.13760000,98687.00000000,1708595699999,112292.47710000,683,59058.00000000,67205.60980000
2024-02-22 17:55:00,1.13770000,1.14170000,1.13670000,1.13810000,92064.00000000,1708595759999,104910.77030000,565,51192.00000000,58337.52370000
2024-02-22 17:56:00,1.13810000,1.14170000,1.13430000,1.14160000,101569.00000000,1708595819999,115599.67370000,403,77628.00000000,88391.21030000
2024-02-22 17:57:00,1.14140000,1.14180000,1.13540000,1.13700000,32275.00000000,1708595879999,36739.36650000,309,11534.00000000,13121.77720000
2024-02-22 17:58:00,1.13760000,1.13770000,1.13460000,1.13670000,29007.00000000,1708595939999,32948.64490000,287,13267.00000000,15072.76180000
2024-02-22 17:59:00,1.13640000,1.13990000,1.13440000,1.13880000,66419.00000000,1708595999999,75498.33530000,315,19843.00000000,22573.36590000
2024-02-22 18:00:00,1.13930000,1.14120000,1.13220000,1.13480000,107561.00000000,1708596059999,122208.88380000,554,56262.00000000,63919.55790000
2024-02-22 18:01:00,1.13470000,1.13580000,1.12630000,1.13020000,90661.00000000,1708596119999,102487.89720000,585,49709.00000000,56193.54810000
2024-02-22 18:02:00,1.13020000,1.13020000,1.12560000,1.12900000,29800.00000000,1708596179999,33591.73730000,279,10500.00000000,11840.27830000
2024-02-22 18:03:00,1.12890000,1.13000000,1.12740000,1.12900000,28788.00000000,1708596239999,32489.26790000,180,21007.00000000,23712.07490000
2024-02-22 18:04:00,1.12890000,1.13110000,1.12680000,1.12780000,39893.00000000,1708596299999,45048.16120000,251,20708.00000000,23395.75340000
2024-02-22 18:05:00,1.12790000,1.13140000,1.12780000,1.13040000,36134.00000000,1708596359999,40824.34970000,140,27714.00000000,31310.41860000
2024-02-22 18:06:00,1.13000000,1.13170000,1.12730000,1.12810000,36805.00000000,1708596419999,41581.23530000,241,19999.00000000,22605.71220000
2024-02-22 18:07:00,1.12820000,1.13100000,1.12650000,1.12860000,28380.00000000,1708596479999,32030.31860000,287,13946.00000000,15742.31210000
2024-02-22 18:08:00,1.12870000,1.13190000,1.12790000,1.12890000,36800.00000000,1708596539999,41575.68900000,315,19383.00000000,21905.17440000
2024-02-22 18:09:00,1.12880000,1.13040000,1.12620000,1.13000000,85425.00000000,1708596599999,96393.64670000,266,34495.00000000,38965.79850000
2024-02-22 18:10:00,1.13030000,1.13280000,1.12870000,1.13230000,23154.00000000,1708596659999,26177.98140000,174,9109.00000000,10300.51710000
2024-02-22 18:11:00,1.13220000,1.13550000,1.13150000,1.13510000,31167.00000000,1708596719999,35341.93880000,226,19870.00000000,22528.76800000
2024-02-22 18:12:00,1.13530000,1.13610000,1.12900000,1.12940000,45330.00000000,1708596779999,51313.51290000,286,9270.00000000,10490.03780000
2024-02-22 18:13:00,1.12950000,1.13250000,1.12950000,1.13010000,20458.00000000,1708596839999,23135.39570000,179,12331.00000000,13944.54170000
2024-02-22 18:14:00,1.13060000,1.13350000,1.12970000,1.13330000,25527.00000000,1708596899999,28885.10620000,186,12549.00000000,14206.53050000
2024-02-22 18:15:00,1.13320000,1.13370000,1.12790000,1.12810000,64725.00000000,1708596959999,73224.45520000,330,20201.00000000,22857.51150000
2024-02-22 18:16:00,1.12820000,1.12930000,1.12430000,1.12720000,53827.00000000,1708597019999,60614.09230000,334,25686.00000000,28939.46990000
2024-02-22 18:17:00,1.12670000,1.12720000,1.12430000,1.12460000,21478.00000000,1708597079999,24168.41860000,201,12508.00000000,14076.20410000
2024-02-22 18:18:00,1.12460000,1.12640000,1.12400000,1.12470000,25054.00000000,1708597139999,28177.48850000,178,7156.00000000,8050.95330000
2024-02-22 18:19:00,1.12500000,1.12650000,1.12270000,1.12270000,81304.00000000,1708597199999,91375.97590000,274,26174.00000000,29425.03570000
2024-02-22 18:20:00,1.12290000,1.12640000,1.12290000,1.12470000,87977.00000000,1708597259999,98958.45080000,431,67337.00000000,75736.55680000
2024-02-22 18:21:00,1.12500000,1.12550000,1.12240000,1.12240000,186157.00000000,1708597319999,209180.32940000,354,39681.00000000,44593.98640000
2024-02-22 18:22:00,1.12290000,1.12550000,1.12080000,1.12550000,68057.00000000,1708597379999,76394.74340000,410,29893.00000000,33583.09630000
2024-02-22 18:23:00,1.12450000,1.12600000,1.12210000,1.12400000,62839.00000000,1708597439999,70642.03090000,303,22386.00000000,25183.39500000
2024-02-22 18:24:00,1.12380000,1.12440000,1.12210000,1.12400000,46261.00000000,1708597499999,51969.81540000,140,33167.00000000,37268.38090000
2024-02-22 18:25:00,1.12420000,1.12580000,1.12240000,1.12300000,49165.00000000,1708597559999,55274.40320000,213,27125.00000000,30504.14090000
2024-02-22 18:26:00,1.12290000,1.12300000,1.12140000,1.12140000,22518.00000000,1708597619999,25269.80620000,114,14297.00000000,16044.11040000
2024-02-22 18:27:00,1.12160000,1.12280000,1.12010000,1.12150000,63242.00000000,1708597679999,70919.62510000,304,22504.00000000,25247.06290000
2024-02-22 18:28:00,1.12150000,1.12150000,1.11940000,1.11970000,51270.00000000,1708597739999,57455.53200000,234,10883.00000000,12195.04830000
2024-02-22 18:29:00,1.12010000,1.12010000,1.11590000,1.11840000,155060.00000000,1708597799999,173254.36110000,520,32176.00000000,35980.79590000
2024-02-22 18:30:00,1.11840000,1.12210000,1.11840000,1.12180000,79743.00000000,1708597859999,89366.71560000,282,64163.00000000,71897.13730000
2024-02-22 18:31:00,1.12200000,1.12350000,1.12030000,1.12310000,59026.00000000,1708597919999,66215.46370000,183,19747.00000000,22158.92050000
2024-02-22 18:32:00,1.12300000,1.12310000,1.11880000,1.12120000,104712.00000000,1708597979999,117357.36360000,315,32397.00000000,36308.36310000
2024-02-22 18:33:00,1.12150000,1.12200000,1.11970000,1.12180000,39239.00000000,1708598039999,43978.89000000,144,27736.00000000,31084.05970000
2024-02-22 18:34:00,1.12180000,1.12180000,1.11950000,1.12060000,44880.00000000,1708598099999,50291.94690000,162,33062.00000000,37048.11950000
2024-02-22 18:35:00,1.12100000,1.12100000,1.11810000,1.12080000,60238.00000000,1708598159999,67441.66060000,312,41744.00000000,46738.42360000
2024-02-22 18:36:00,1.12080000,1.12230000,1.11940000,1.12230000,40823.00000000,1708598219999,45760.80600000,208,25590.00000000,28693.26320000
2024-02-22 18:37:00,1.12230000,1.12280000,1.11980000,1.12230000,27538.00000000,1708598279999,30875.20220000,175,10684.00000000,11978.02340000
2024-02-22 18:38:00,1.12290000,1.12290000,1.11920000,1.11940000,88652.00000000,1708598339999,99341.67090000,258,16641.00000000,18651.86600000
2024-02-22 18:39:00,1.11940000,1.11980000,1.11520000,1.11710000,103882.00000000,1708598399999,116054.83830000,362,34861.00000000,38994.52840000
2024-02-22 18:40:00,1.11730000,1.11730000,1.11280000,1.11280000,86591.00000000,1708598459999,96521.22660000,521,39162.00000000,43650.04420000
2024-02-22 18:41:00,1.11330000,1.11400000,1.11190000,1.11290000,63086.00000000,1708598519999,70210.09820000,409,38333.00000000,42665.71550000
2024-02-22 18:42:00,1.11310000,1.11420000,1.11250000,1.11320000,21817.00000000,1708598579999,24287.30780000,140,10120.00000000,11266.80430000
2024-02-22 18:43:00,1.11310000,1.11350000,1.11200000,1.11270000,190782.00000000,1708598639999,212193.10890000,261,59503.00000000,66195.82800000
2024-02-22 18:44:00,1.11270000,1.11420000,1.11200000,1.11330000,21635.00000000,1708598699999,24071.96570000,127,8759.00000000,9748.35950000
2024-02-22 18:45:00,1.11280000,1.11480000,1.11260000,1.11270000,43037.00000000,1708598759999,47930.04510000,243,24357.00000000,27126.33440000
2024-02-22 18:46:00,1.11270000,1.11280000,1.10430000,1.10670000,204784.00000000,1708598819999,227032.20520000,1016,77491.00000000,85903.31430000
2024-02-22 18:47:00,1.10680000,1.10800000,1.10300000,1.10400000,52886.00000000,1708598879999,58450.60630000,320,25251.00000000,27909.04730000
2024-02-22 18:48:00,1.10440000,1.11370000,1.10430000,1.11260000,125820.00000000,1708598939999,139445.76450000,629,90630.00000000,100424.38040000
2024-02-22 18:49:00,1.11280000,1.11750000,1.11180000,1.11660000,67521.00000000,1708598999999,75241.00790000,473,46249.00000000,51549.65340000
2024-02-22 18:50:00,1.11610000,1.11650000,1.11110000,1.11110000,66989.00000000,1708599059999,74591.99720000,394,35955.00000000,40034.40030000
2024-02-22 18:51:00,1.11100000,1.11100000,1.10620000,1.10690000,56996.00000000,1708599119999,63150.73150000,395,20960.00000000,23217.53800000
2024-02-22 18:52:00,1.10730000,1.10790000,1.10520000,1.10570000,55362.00000000,1708599179999,61248.87100000,326,24003.00000000,26556.02560000
2024-02-22 18:53:00,1.10560000,1.10600000,1.09960000,1.10230000,254984.00000000,1708599239999,281085.51940000,795,154321.00000000,170178.57630000
2024-02-22 18:54:00,1.10230000,1.10720000,1.10170000,1.10680000,37587.00000000,1708599299999,41520.70740000,263,17530.00000000,19372.62860000
2024-02-22 18:55:00,1.10670000,1.10720000,1.10050000,1.10260000,94017.00000000,1708599359999,103754.15020000,574,33475.00000000,36938.26000000
2024-02-22 18:56:00,1.10260000,1.10270000,1.09520000,1.09700000,203523.00000000,1708599419999,223678.65880000,769,83790.00000000,92180.08710000
2024-02-22 18:57:00,1.09710000,1.09710000,1.09410000,1.09670000,62465.00000000,1708599479999,68442.14100000,359,28928.00000000,31696.36830000
2024-02-22 18:58:00,1.09660000,1.09990000,1.09580000,1.09990000,44597.00000000,1708599539999,49002.13030000,309,29799.00000000,32739.38720000
2024-02-22 18:59:00,1.09980000,1.10200000,1.09920000,1.10100000,86519.00000000,1708599599999,95227.59130000,384,49655.00000000,54650.20900000
2024-02-22 19:00:00,1.10100000,1.10190000,1.09670000,1.09670000,115444.00000000,1708599659999,127021.81240000,619,50679.00000000,55773.82560000
2024-02-22 19:01:00,1.09650000,1.09750000,1.09300000,1.09500000,130442.00000000,1708599719999,142797.10050000,604,86687.00000000,94897.54520000
2024-02-22 19:02:00,1.09500000,1.09590000,1.09290000,1.09570000,57397.00000000,1708599779999,62812.23790000,414,32734.00000000,35829.07870000
2024-02-22 19:03:00,1.09550000,1.09960000,1.09300000,1.09710000,106646.00000000,1708599839999,116950.11470000,658,45279.00000000,49676.94790000
2024-02-22 19:04:00,1.09700000,1.09960000,1.09410000,1.09930000,68185.00000000,1708599899999,74787.83910000,390,31346.00000000,34398.47930000
2024-02-22 19:05:00,1.09900000,1.10070000,1.09820000,1.10040000,70279.00000000,1708599959999,77260.57900000,311,34353.00000000,37770.99570000
2024-02-22 19:06:00,1.10030000,1.10040000,1.09640000,1.09990000,153167.00000000,1708600019999,168186.69040000,484,67278.00000000,73878.83390000
2024-02-22 19:07:00,1.09970000,1.10070000,1.09770000,1.10070000,58805.00000000,1708600079999,64655.83940000,297,34354.00000000,37777.92870000
2024-02-22 19:08:00,1.10080000,1.10220000,1.09770000,1.09840000,62517.00000000,1708600139999,68734.41030000,292,40846.00000000,44903.02360000
2024-02-22 19:09:00,1.09840000,1.10350000,1.09740000,1.10340000,81567.00000000,1708600199999,89812.14570000,374,47437.00000000,52231.79940000
2024-02-22 19:10:00,1.10310000,1.10390000,1.10050000,1.10100000,76229.00000000,1708600259999,84024.70990000,535,29793.00000000,32840.99880000
2024-02-22 19:11:00,1.10100000,1.10330000,1.10000000,1.10330000,44764.00000000,1708600319999,49293.69240000,268,21336.00000000,23502.74390000
2024-02-22 19:12:00,1.10340000,1.10470000,1.10050000,1.10270000,32661.00000000,1708600379999,36010.42960000,289,20604.00000000,22719.05600000
2024-02-22 19:13:00,1.10290000,1.10560000,1.10250000,1.10560000,36659.00000000,1708600439999,40459.40450000,221,25205.00000000,27820.34090000
2024-02-22 19:14:00,1.10560000,1.10640000,1.10360000,1.10360000,62034.00000000,1708600499999,68555.66030000,356,23109.00000000,25545.53610000
2024-02-22 19:15:00,1.10380000,1.10480000,1.09940000,1.09950000,104874.00000000,1708600559999,115469.94720000,370,26355.00000000,29050.27960000
2024-02-22 19:16:00,1.09960000,1.10020000,1.09560000,1.09610000,41101.00000000,1708600619999,45098.40890000,326,18948.00000000,20790.96070000
2024-02-22 19:17:00,1.09610000,1.10200000,1.09580000,1.10180000,48112.00000000,1708600679999,52906.12500000,257,30849.00000000,33930.76190000
2024-02-22 19:18:00,1.10190000,1.10210000,1.09520000,1.09600000,48412.00000000,1708600739999,53169.72230000,301,17274.00000000,18966.18630000
2024-02-22 19:19:00,1.09610000,1.10120000,1.09450000,1.09870000,64928.00000000,1708600799999,71257.09840000,423,40028.00000000,43941.51000000
2024-02-22 19:20:00,1.09860000,1.09990000,1.09730000,1.09760000,29289.00000000,1708600859999,32181.20920000,272,16156.00000000,17750.95300000
2024-02-22 19:21:00,1.09750000,1.09850000,1.09650000,1.09690000,26850.00000000,1708600919999,29464.19090000,258,7422.00000000,8145.17440000
2024-02-22 19:22:00,1.09690000,1.09900000,1.09400000,1.09560000,80999.00000000,1708600979999,88759.43600000,370,25725.00000000,28199.23740000
2024-02-22 19:23:00,1.09530000,1.10000000,1.09530000,1.10000000,38520.00000000,1708601039999,42303.72080000,190,31931.00000000,35061.80920000
2024-02-22 19:24:00,1.10020000,1.10110000,1.09920000,1.10080000,45056.00000000,1708601099999,49562.64160000,140,11881.00000000,13070.81230000
2024-02-22 19:25:00,1.10080000,1.10230000,1.10030000,1.10120000,21386.00000000,1708601159999,23553.49890000,202,12892.00000000,14201.00800000
2024-02-22 19:26:00,1.10110000,1.10440000,1.10080000,1.10380000,35105.00000000,1708601219999,38707.15930000,281,24761.00000000,27303.20480000
2024-02-22 19:27:00,1.10390000,1.10530000,1.10170000,1.10250000,82679.00000000,1708601279999,91301.20630000,333,60266.00000000,66567.50150000
2024-02-22 19:28:00,1.10250000,1.10430000,1.10190000,1.10370000,12626.00000000,1708601339999,13929.25080000,108,9027.00000000,9959.74010000
2024-02-22 19:29:00,1.10390000,1.10540000,1.10160000,1.10230000,66660.00000000,1708601399999,73553.50660000,328,16431.00000000,18138.35250000
2024-02-22 19:30:00,1.10230000,1.10570000,1.10110000,1.10410000,42528.00000000,1708601459999,46936.30210000,301,27739.00000000,30608.13820000
2024-02-22 19:31:00,1.10460000,1.10580000,1.10310000,1.10550000,49934.00000000,1708601519999,55136.59720000,329,32994.00000000,36435.38820000
2024-02-22 19:32:00,1.10540000,1.10730000,1.10300000,1.10530000,114206.00000000,1708601579999,126278.98390000,451,42007.00000000,46461.82890000
2024-02-22 19:33:00,1.10560000,1.10620000,1.10370000,1.10450000,64254.00000000,1708601639999,70999.52580000,342,29624.00000000,32736.59580000
2024-02-22 19:34:00,1.10490000,1.11060000,1.10390000,1.11040000,49232.00000000,1708601699999,54543.40080000,361,37848.00000000,41948.47940000
2024-02-22 19:35:00,1.11010000,1.11300000,1.10760000,1.11230000,97452.00000000,1708601759999,108287.62320000,427,40842.00000000,45374.95260000
2024-02-22 19:36:00,1.11210000,1.11220000,1.10830000,1.11090000,40613.00000000,1708601819999,45088.97830000,272,14233.00000000,15801.80310000
2024-02-22 19:37:00,1.11080000,1.11160000,1.10850000,1.10970000,82978.00000000,1708601879999,92111.50420000,330,24766.00000000,27502.91260000
2024-02-22 19:38:00,1.10980000,1.11080000,1.10910000,1.10960000,40819.00000000,1708601939999,45303.53360000,351,20165.00000000,22382.89260000
2024-02-22 19:39:00,1.11010000,1.11130000,1.10960000,1.11060000,20955.00000000,1708601999999,23268.21410000,159,13322.00000000,14792.45160000
2024-02-22 19:40:00,1.11050000,1.11460000,1.11040000,1.11390000,73447.00000000,1708602059999,81714.17080000,468,40779.00000000,45375.63240000
2024-02-22 19:41:00,1.11350000,1.11470000,1.10690000,1.11190000,206495.00000000,1708602119999,229559.90490000,908,80394.00000000,89394.48260000
2024-02-22 19:42:00,1.11190000,1.11190000,1.10750000,1.10790000,49006.00000000,1708602179999,54427.22240000,323,21078.00000000,23413.23220000
2024-02-22 19:43:00,1.10780000,1.10780000,1.10480000,1.10750000,26463.00000000,1708602239999,29273.83270000,305,12190.00000000,13482.14360000
2024-02-22 19:44:00,1.10730000,1.11160000,1.10650000,1.11100000,39420.00000000,1708602299999,43715.74960000,237,25411.00000000,28185.36870000
2024-02-22 19:45:00,1.11080000,1.11190000,1.10970000,1.11010000,15766.00000000,1708602359999,17515.86730000,112,9313.00000000,10348.26710000
2024-02-22 19:46:00,1.10970000,1.10970000,1.10550000,1.10770000,39528.00000000,1708602419999,43756.91530000,330,13246.00000000,14657.63340000
2024-02-22 19:47:00,1.10760000,1.10940000,1.10680000,1.10910000,23675.00000000,1708602479999,26238.69710000,191,11020.00000000,12213.10790000
2024-02-22 19:48:00,1.10910000,1.11360000,1.10840000,1.11260000,23968.00000000,1708602539999,26640.22880000,167,20088.00000000,22327.42440000
2024-02-22 19:49:00,1.11260000,1.11560000,1.11220000,1.11460000,44763.00000000,1708602599999,49874.50060000,278,18839.00000000,20987.95740000
2024-02-22 19:50:00,1.11370000,1.11600000,1.11290000,1.11530000,56146.00000000,1708602659999,62594.61460000,390,34588.00000000,38567.76970000
2024-02-22 19:51:00,1.11550000,1.11610000,1.11350000,1.11510000,66527.00000000,1708602719999,74189.71320000,230,27885.00000000,31100.63160000
2024-02-22 19:52:00,1.11510000,1.11680000,1.11440000,1.11630000,84153.00000000,1708602779999,93866.63880000,221,36612.00000000,40845.49460000
2024-02-22 19:53:00,1.11640000,1.11640000,1.11420000,1.11560000,50155.00000000,1708602839999,55946.82590000,138,20842.00000000,23239.22800000
2024-02-22 19:54:00,1.11550000,1.12000000,1.11520000,1.11900000,77147.00000000,1708602899999,86231.08580000,455,45659.00000000,51057.12980000
2024-02-22 19:55:00,1.11910000,1.12040000,1.11780000,1.11920000,76230.00000000,1708602959999,85310.98020000,380,39180.00000000,43855.28970000
2024-02-22 19:56:00,1.11940000,1.12500000,1.11870000,1.12440000,58932.00000000,1708603019999,66157.66470000,385,37969.00000000,42629.88860000
2024-02-22 19:57:00,1.12450000,1.12550000,1.12280000,1.12490000,72452.00000000,1708603079999,81443.37270000,362,23538.00000000,26459.20750000
2024-02-22 19:58:00,1.12450000,1.12570000,1.12290000,1.12400000,67556.00000000,1708603139999,75986.50330000,257,21143.00000000,23778.65410000
2024-02-22 19:59:00,1.12330000,1.12410000,1.12190000,1.12190000,26791.00000000,1708603199999,30084.82280000,184,9230.00000000,10367.59450000
2024-02-22 20:00:00,1.12200000,1.12200000,1.11790000,1.11970000,76248.00000000,1708603259999,85395.00110000,570,39751.00000000,44509.15150000
2024-02-22 20:01:00,1.11970000,1.12130000,1.11920000,1.12020000,49449.00000000,1708603319999,55382.91690000,217,15528.00000000,17396.19940000
2024-02-22 20:02:00,1.11950000,1.12390000,1.11910000,1.12320000,20875.00000000,1708603379999,23406.48930000,184,15179.00000000,17024.64030000
2024-02-22 20:03:00,1.12280000,1.12790000,1.12280000,1.12660000,43825.00000000,1708603439999,49367.61200000,368,29957.00000000,33743.69500000
2024-02-22 20:04:00,1.12670000,1.12870000,1.12600000,1.12870000,28926.00000000,1708603499999,32618.97630000,190,12558.00000000,14160.50560000
